Molecule ChEMBL ID,AlogP,Smiles
CHEMBL1446491,5.15,COc1ccc(-c2[nH]c(-c3ccc4c(c3)OCO4)nc2-c2ccccc2)cc1
CHEMBL1524756,4.84,CCn1c2ccccc2c2cc(NC(=O)COc3ccc(OC)cc3)ccc21
CHEMBL1391177,4.48,CC(C)(Cc1ccc(O)cc1)NC(=O)CC(=O)N=Nc1c(O)[nH]c2cc(Br)ccc12
CHEMBL1338406,4.19,O=C(/C=C/c1ccc(F)cc1)c1cc(Br)ccc1O
CHEMBL1496263,2.74,CC(=O)Nc1cccc(NC(=O)Cn2cnc3c(oc4ccccc43)c2=O)c1
CHEMBL1535486,1.64,O=S(=O)(Cc1ccccc1)c1nnnn1-c1ccccc1
CHEMBL1378452,4.52,Cc1c(CN(C)C(=O)c2sc3cc(Cl)ccc3c2Cl)cnn1C
CHEMBL1476582,4.54,Cc1ccc(C)c(N2CCN(C(=O)CSCc3ccccc3Cl)CC2)c1
CHEMBL1349916,2.77,O=C(Nc1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1
CHEMBL3191196,3.13,C/C(=N\NC(=O)CSc1nnc(C)s1)c1ccc(Cl)cc1
CHEMBL1589199,2.0,COc1ccc(O)c(C(=O)c2cnc3c(c2)CN(C)C(=O)N3)c1
CHEMBL1447345,5.87,COc1ccc(-c2ccoc2)cc1[C@H]1[C@H]2C=CC[C@@H](C)[C@@H]2C(=O)N1Cc1ccccc1
CHEMBL1353696,3.7,CCc1ccc(/C=C2\Oc3cc(OC(=O)N4CCOCC4)ccc3C2=O)cc1
CHEMBL1601310,5.01,CC(C)(c1ccccc1)c1ccc(OCC(O)CNC2CCN(Cc3ccccc3)CC2)cc1.O=C(O)C(=O)O
CHEMBL1350154,4.17,CCOc1ccc(CCNC(=O)CCC(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)cc1OCC
CHEMBL1361699,2.19,Oc1ccc(Cn2ccnc2)c2cccnc12
CHEMBL1422623,2.85,N#C/C(=C/c1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccccc1O
CHEMBL1461512,2.18,CN(C)c1ccc(C=C(C#N)C#N)cc1
CHEMBL1422529,3.69,COc1cc(C)ccc1OCCOCCOc1ccc(C)cc1[N+](=O)[O-]
CHEMBL1971015,4.37,CCOc1cc(/C=N/NC2=NC(=O)C(CC(=O)O)S2)ccc1OCc1ccc(Cl)cc1Cl
CHEMBL1578858,1.65,NNC(=O)c1ccc2[nH]c3c(c2c1)CCCC3
CHEMBL1343208,5.21,COc1ccc(-c2csc3nc(C)nc(N4CCN(c5ccc(C(C)=O)cc5)CC4)c23)cc1OC
CHEMBL1462671,3.71,Oc1nc2cc3c(cc2cc1C(c1nnnn1Cc1ccccc1)N1CCCCCC1)OCCO3
CHEMBL1330715,4.06,COc1ccc(-n2nc3cc(C)c(NC(=O)COc4cccc(C)c4)cc3n2)cc1
CHEMBL1480630,1.43,Cc1ccc(NC(=O)C(=O)NCC(c2cccnc2)N2CCN(C)CC2)cc1
CHEMBL1384216,5.4,Cc1ccc(SCC(=O)c2sc(-c3ccccc3)nc2C)cc1
CHEMBL1344422,3.89,Cc1ccc(-c2cc(-c3ccco3)c(C#N)c(O)n2)cc1
CHEMBL1576512,1.97,Cc1cc(N(C)C)ccc1[N+](=O)[O-]
CHEMBL1330989,2.81,Nc1ccc2[nH]c(-c3ccccc3)nc2c1
CHEMBL1333884,3.73,O=c1cc(-c2ccccc2Cl)oc2c([N+](=O)[O-])ccc(O)c12
CHEMBL3213989,4.73,COc1ccc(/C=N/NC(=O)c2ccc(F)cc2)cc1CN1CCc2cc(OC)c(OC)cc2C1C
CHEMBL1424655,1.99,N#Cc1c(N)nc2c(c1N)CC(=O)N2c1ccc(Cl)cc1
CHEMBL1453478,4.12,COc1cc(C2c3sc(O)nc3SC3C(=O)N(c4ccc(Br)cc4)C(=O)C32)ccc1O
CHEMBL1492903,2.78,COc1ccccc1N1CCN(C(=O)c2ccc(N3CCCC3=O)cc2)CC1
CHEMBL1331613,3.12,CC(=O)N1CCOc2cc(S(=O)(=O)NC(C)c3ccccc3)c(Cl)cc21
CHEMBL3213269,1.98,COc1ccc(/C=N/NC(=O)CCn2nnc3ccccc32)cc1
CHEMBL1492816,4.59,Cc1cc2oc(=O)c(CC(=O)O)c(C)c2c2occ(-c3ccc(F)cc3)c12
CHEMBL1323608,4.4,CCOc1ccc(OCCSc2nc3ccccc3o2)cc1
CHEMBL1464318,0.99,CCOC(=O)CC(=O)Nc1nnc(CC)s1
CHEMBL2007021,3.24,C/C(=N\Nc1nc2ccccc2[nH]1)c1ccc(N2CCOCC2)cc1
CHEMBL1385840,2.04,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
CHEMBL1560318,3.9,COc1ccccc1C(=O)Nc1cccc(OCc2cc(=O)n3c(C)csc3n2)c1
CHEMBL1515438,4.24,COc1ccc(N2CCN(CCCNC(=O)c3ccc4nc(N5CCCCC5)sc4c3)CC2)cc1
CHEMBL1305848,4.71,Cc1ccc(C2=N/C(=C/c3cccs3)C(=O)N2Nc2ccccc2)cc1
CHEMBL1464272,4.07,CC(C)CCNC(=O)c1ccc2c(SCC(=O)O)c3c(nc2c1)CCCC3
CHEMBL1425337,2.63,O=[N+]([O-])c1ccc(N2CCN(Cc3nc(O)c4sccc4n3)CC2)cc1
CHEMBL1503772,2.82,Cc1ccc2c(c1)S/C(=C/c1ccc[n+](CCO)c1)N2C.[I-]
CHEMBL1305963,4.51,Fc1ccc(-c2ccc(-c3nn4c(-c5ccco5)nnc4s3)o2)cc1
CHEMBL1357618,4.53,CC1CCN(c2ccc(NC(=O)c3cccc(Cl)c3)cc2C(=O)O)CC1
CHEMBL1371349,3.14,COCCn1nnnc1CN(CCc1ccc(OC)c(OC)c1)Cc1cc2ccc(C)cc2nc1O
CHEMBL1385841,4.92,Cc1[nH]c2ccccc2c1C(c1ccncc1)N1CCN(c2ccccc2F)CC1
CHEMBL1495400,1.59,CCc1cccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)c1
CHEMBL1308690,3.02,COc1ccc(/C=C2\SC(=O)N(CCNC(=O)CCS(=O)(=O)c3ccc(C)cc3)C2=O)cc1
CHEMBL1612208,2.24,O=C(NCC(c1cccnc1)N1CCOCC1)Oc1ccccc1
CHEMBL1583464,4.43,COc1ccccc1CN(C)CC(=O)Nc1ccccc1-c1ccccc1
CHEMBL1417188,2.46,Cc1cc(O)c(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)c(=O)o1
CHEMBL1405262,5.15,COc1cnc(-c2ccccn2)nc1Oc1ccc(Cl)c2ccccc12
CHEMBL1521673,2.69,Cc1ccc(S(=O)(=O)N2CCN(c3ccc([N+](=O)[O-])c(Sc4nncn4C)c3)CC2)cc1
CHEMBL1519708,2.48,CCOc1ccc(C(=O)CSCCC(=O)O)cc1
CHEMBL1981214,3.51,Sc1nnc(-c2cc(-c3ccccc3)[nH]n2)n1/N=C/c1ccccc1
CHEMBL1521697,3.84,COc1cccc(OC)c1OCCCCCc1c(C)n[nH]c1C.Cl
CHEMBL1401933,3.81,O=[N+]([O-])c1ccc(N2CCCC2)cc1NCc1ccccc1
CHEMBL3196182,2.43,CCC(=O)Oc1ccc(C/C(=N\O)c2ccc(O)cc2O)o1
CHEMBL3196223,3.68,CCCCC/C=N/NC(=O)c1[nH]c2ccc([N+](=O)[O-])cc2c1C
CHEMBL1440791,3.79,COc1ccc(CCNc2oc(COc3ccccc3)nc2C#N)cc1
CHEMBL1501183,3.99,COc1ccc(NC(=O)c2csc(Cc3ccccc3)n2)cc1
CHEMBL1597708,3.28,CCCc1cnc2c(c1SCC(=O)Nc1ccc(C)c(Cl)c1)c(=O)n(C)c(=O)n2C
CHEMBL1410006,3.48,COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1
CHEMBL3196761,2.67,CCC/C=N/NC(=O)c1cc(Br)ccc1O
CHEMBL3210571,1.95,COc1ccc(/C=N/NC(=O)c2[nH]ncc2Br)c(OC)c1
CHEMBL1462770,3.5,O=C1NN(c2ccccc2)C(=O)/C1=C\c1cccn1-c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL1083993,6.94,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl
CHEMBL1401743,3.23,CC(C)CCn1c(Sc2nc3ccccc3s2)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL1519423,3.98,O=C(Cn1c(=O)n(Cc2ccco2)c(=O)c2oc3ccccc3c21)Nc1ccc(F)c(Cl)c1
CHEMBL1397270,0.24,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C=O
CHEMBL1502184,4.93,Brc1ccc(-c2nnc(-c3ccccc3Br)o2)cc1
CHEMBL1531117,4.86,COc1cc2oc(=O)cc(-c3ccc(-c4ccc(O)cc4)cc3)c2c(OC)c1OC
CHEMBL1492966,1.87,O=C(CCS(=O)(=O)c1cccc2nonc12)N1CCN(c2ccc(F)cc2)CC1
CHEMBL1357447,6.04,Cc1ccc(C)c(CSc2cn(CCNC(=O)c3cccs3)c3ccccc23)c1
CHEMBL1453654,3.36,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC1=NN(c2ccccc2)C(=O)C1
CHEMBL1422967,3.15,O=C(CSc1ccc(-c2ccco2)nn1)NCc1ccccc1
CHEMBL1423811,3.29,CC1CCCN(c2ccc(C(=O)NCCc3ccccc3)cn2)C1
CHEMBL1346711,2.74,COc1ccc(NC(=O)c2nc(C)n(-c3ccc([N+](=O)[O-])cc3)n2)cc1
CHEMBL1612548,2.52,COC(=O)CSc1nc2ccc(NC(C)=O)cc2s1
CHEMBL1572732,4.88,Cc1ccc(S(=O)(=O)N(Cc2nc(-c3cccc(C)c3)no2)C2CCCCC2)cc1
CHEMBL1324260,0.13,CCN(C(=O)COC(=O)CNC(=O)c1ccc(F)cc1)C1CCS(=O)(=O)C1
CHEMBL1416244,4.8,CN(C)c1ccc(C(CNC(=O)c2ccccc2)c2c[nH]c3ccccc23)cc1
CHEMBL1605334,5.17,Cc1cccc(Oc2coc3cc(OC(=O)c4cccs4)ccc3c2=O)c1
CHEMBL1972666,5.22,Oc1ccc(Br)cc1/C=N/c1cccn2cc(-c3ccccc3)nc12
CHEMBL1545332,3.06,CCOc1ccc(NC(=O)COC(=O)C2(C)CC2(Cl)Cl)c([N+](=O)[O-])c1
CHEMBL1440907,2.69,CC(=O)c1ccc(N2CCN(c3ncnc4c3nc3n4CCCC3)CC2)cc1
CHEMBL1395508,4.14,CCN(CC)C(=O)CSc1nc(-c2ccccc2F)nc2c1Cc1c(CO)cnc(C)c1O2
CHEMBL1405212,2.87,O=C(NCc1ccccc1)C(=O)Nc1c2c(nn1-c1ccccc1)CSC2
CHEMBL1336327,3.29,Cc1csc(Sc2ccc([N+](=O)[O-])cc2C(=O)OCC(=O)NC(=O)NC(C)(C)C)n1
CHEMBL1554720,5.13,Cc1ccc(CCNC(=O)C2CCN(c3nnc(-n4cccc4CNc4ccc(C)cc4)s3)CC2)cc1
CHEMBL1336380,4.44,CNC(=O)c1ccc(CSc2nc3ccncc3n2Cc2ccc(C)cc2)cc1
CHEMBL1599403,4.49,Cc1cc(C2=NN=C(NCc3ccccc3)SC2)c(C)n1-c1c(C)n(C)n(-c2ccccc2)c1=O
CHEMBL3195203,4.1,CCOc1cc(/C=N/NC(=O)c2cc(C)n(-c3ccc(F)cc3)c2C)ccc1O
CHEMBL1523263,0.55,NC(=S)c1ccc(C(N)=S)o1
CHEMBL1358159,4.49,Cc1ccn2c(Nc3ccc4c(c3)OCO4)c(-c3ccc(O)cc3)nc2c1
CHEMBL1601085,0.85,C=CCN1C(=O)NC(=O)/C(=C/c2cnc(SC)nc2)C1=O
CHEMBL1405610,4.51,O=C1Nc2ccc(Br)cc2C1=Nc1ccc(-c2nnc3n2CCCCC3)cc1
CHEMBL1368292,3.31,CCOc1ccc(S(=O)(=O)NCc2ccco2)c2ccccc12
CHEMBL1428197,5.01,Cc1nc(-c2ccccc2)sc1C(=O)/C=C/c1ccccc1
CHEMBL1483941,5.81,FC(F)(F)c1ccc(Oc2ccc3ccccc3c2Br)nc1
CHEMBL1329753,4.59,COc1ccc(C(=O)NCCn2cc(SCC(=O)Nc3ccc4c(c3)OCCO4)c3ccccc32)cc1OC
CHEMBL1300752,2.81,CCn1cc(/C=C/C(=O)c2ccc(O)cc2)c(C)n1
CHEMBL3212446,3.16,CC(/C=N/NC(=O)c1cccs1)=C\c1ccco1
CHEMBL1498477,2.55,CC(C)C(=O)OC/C(O)=C(\C#N)c1nc2ccccc2[nH]1
CHEMBL1438921,1.84,COc1ccc(CCNc2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1OC
CHEMBL3212534,3.56,CCC(=O)Nc1ccc(/C(C)=N\NC(=O)c2ccc(C)s2)cc1
CHEMBL1359938,2.96,COc1ccccc1CNC(=O)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1
CHEMBL1487958,3.3,CCOc1ccc(Nc2ncnc3c2nc2n3CCCC2)cc1
CHEMBL1536790,3.14,O=C(CN1C(=O)CC(c2ccco2)Sc2ccccc21)NCC1CCCO1
CHEMBL1380642,2.2,Cc1cccn2c(=O)c(C=O)c(N3CCCCCC3)nc12
CHEMBL1300746,5.69,Clc1cccc(COn2c(-c3ccc(Cl)cc3Cl)nc3ncccc32)c1
CHEMBL1374214,4.7,CCCCCCn1c(C(C)NC(=O)c2ccco2)nc2ccccc21
CHEMBL1531439,4.83,Cc1ccc(CNC(=O)c2cn(C3CCCCC3)c(=O)c3c2c2ccccc2n3C)o1
CHEMBL1361923,3.64,COC(=O)c1ccc(NC(=S)N2CCN(Cc3ccc(Cl)cc3)CC2)cc1
CHEMBL1597180,2.49,O=C(NNc1ccc([N+](=O)[O-])cc1)c1ccccc1F
CHEMBL1537683,2.03,Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N1CCN(c2ccccc2)CC1
CHEMBL1374366,2.16,CN(C)S(=O)(=O)c1ccc(C(=O)Oc2ccccc2)cc1
CHEMBL1413988,3.41,CC1CCN(c2nc(Cl)nc(Nc3ccc([N+](=O)[O-])cc3)n2)CC1
CHEMBL1501717,4.41,CCCCCNc1nc(-c2ccccc2)cs1
CHEMBL1357406,5.51,Cc1oc(-c2cccc(Cl)c2)nc1CSCC(=O)NCc1ccccc1Cl
CHEMBL1480451,3.52,Cc1ccc(N2CCN(C(=O)c3cccc([N+](=O)[O-])c3)CC2)cc1Cl
CHEMBL1362248,3.1,CC1(C)CC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)C(C)(C)N1
CHEMBL3189422,4.35,COC(=O)Cc1nn(-c2nc3ccccc3s2)c(O)c1/C(C)=N/c1ccc(C)cc1
CHEMBL3210170,2.91,C/C(=N/NC(=O)CSc1nc2ccccc2n1C)c1ccc(O)cc1
CHEMBL1579636,4.24,CCOc1c(Br)cc(CNc2ccc3c(c2)OCCO3)cc1OC
CHEMBL1478409,3.23,CC1CCN(S(=O)(=O)c2cccc(C(=O)Oc3ccc([N+](=O)[O-])cc3)c2)CC1
CHEMBL3207953,4.21,COc1cccc(/C=N/c2sc(Cc3ccccc3)c(C)c2C(N)=O)c1O
CHEMBL1556836,5.53,CCOc1ccc(Nc2c(S(=O)(=O)c3ccc(C)cc3)cnc3ccc(OC)cc23)cc1
CHEMBL1435373,4.83,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(OC)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1
CHEMBL1864348,2.83,Oc1ccc(/C=N/Nc2cc(N3CCCC3)nc(N3CCCC3)n2)cc1
CHEMBL1548146,3.58,COc1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3Cl)CC2)cc1
CHEMBL3189930,3.15,Cc1cccc(N/N=C/c2ccccc2O)c1
CHEMBL1441146,3.13,O=C(NNC(=O)c1ccccc1C(=O)O)c1ccc(-c2ccccc2)cc1
CHEMBL1357392,5.49,COc1ccc(NC(=O)CSc2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1OC
CHEMBL1344007,4.38,COc1ccc(C2CC3(CC(C)(C)N=C(S)N3)Oc3cc(O)cc(C)c32)cc1
CHEMBL1483689,4.25,Cc1ccc(C(c2nnnn2C2CCCC2)N2CCc3ccccc32)cc1
CHEMBL1423444,6.53,Cc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1
CHEMBL1383806,6.35,COc1ccc2[nH]c(C)c(CCN(Cc3cccs3)C(S)=Nc3ccc(F)cc3)c2c1
CHEMBL1993555,2.76,Cc1c(C(=O)N/N=C/C(C)C)[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL1336392,4.14,Cc1cccc(C)c1NC(=O)N1CC=C(n2c(O)nc3ccccc32)CC1
CHEMBL1560361,3.73,O=C(Nc1ccc(OCc2cc(=O)n3ccsc3n2)cc1)c1ccc(F)cc1
CHEMBL3197094,3.84,CO/N=C/c1ccc(N2CCN(C(=O)c3ccc(Cl)cc3Cl)CC2)c([N+](=O)[O-])c1
CHEMBL1344822,2.22,COc1ccc(-n2nnc3c(SCC(=O)NCc4ccco4)ncnc32)cc1
CHEMBL1580511,3.89,Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2N2CCCC2)cc1C
CHEMBL1482191,3.32,FC(F)(F)c1ccc2c(c1)nnn2C1CCN(Cc2nnnn2Cc2ccccc2)CC1
CHEMBL3192108,4.13,CC(C)(C)c1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1
CHEMBL1464416,1.88,O=C(COC(=O)CCc1c[nH]c(O)n1)Nc1cccc(Cl)c1
CHEMBL1464439,3.81,CC(C)(C)C(=O)Nc1ccc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)nc1
CHEMBL1355565,4.93,Cc1ccc(-c2cn3nc(N4CCC(C(=O)Nc5ccccc5C)CC4)sc3n2)cc1
CHEMBL3213126,4.75,COc1cc(S(=O)(=O)Nc2ccccc2)ccc1/N=C/c1c(C)nn(-c2ccc(C)cc2)c1O
CHEMBL1592944,4.55,COc1ccc(C(=O)Nc2nnc(SCc3cc(=O)c4cc(C)cc(C)c4[nH]3)s2)cc1
CHEMBL1571493,2.32,Cc1nc2ccccn2c1C(=O)NC1CCCC1
CHEMBL1323098,6.2,CCCOP(=O)(c1ccc(N(C)C)cc1)C(Nc1ccccc1)c1ccc(C)cc1
CHEMBL1532653,2.38,O=C(NCCCN1CCCCCC1)c1ccc2c(c1)NC(=O)C(N1CCOCC1)S2
CHEMBL1463306,5.5,CCOc1cc(C2NN=C(c3ccccc3)S2)ccc1OCc1ccc(F)cc1
CHEMBL1520551,2.65,O=[N+]([O-])c1ccc(N2CCCCC2)s1
CHEMBL1502723,5.5,CCOC(=O)C1=C(NC(=O)Nc2ccc(Cl)c(Cl)c2)Nc2ccccc2N=C1CC
CHEMBL1414911,4.38,Cc1cccc2nc(-c3ccco3)c(Nc3ccc4c(c3)OCO4)n12
CHEMBL1590942,3.79,CCCc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)COc4ccccc4C)c3)nc2s1
CHEMBL1582229,1.67,O=c1oc2c(CN3CCN(CCO)CC3)c(O)ccc2cc1-c1ccccn1
CHEMBL1504465,3.98,Cc1cc(C)c2c(-n3cccc3)c(C(=O)NNS(=O)(=O)c3ccc(Cl)cc3)sc2n1
CHEMBL1611247,4.28,Clc1ccc(SCc2cn3ccccc3n2)cc1
CHEMBL1482389,4.88,CCCCCc1nc2c(c(=O)c3ccccc3n2C)c(=O)n1C1CCCCCC1
CHEMBL1581039,4.13,CCCc1ccc(-c2c(C)sc(N)c2C#N)cc1
CHEMBL1325619,3.89,CCOc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3F)ncc2Cl)cc1
CHEMBL1483678,3.72,CCc1nnc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3cccc(OC)c3)cc2)s1
CHEMBL1600724,4.83,CCC1(c2ccc(Cl)cc2)N=C(S)N(c2ccc(C)c(C)c2)N1
CHEMBL1427577,4.35,O=C(NCc1ccco1)C1CCN(c2nc3ccccc3n2Cc2ccccc2F)CC1
CHEMBL1483742,2.85,Cc1ccc(OCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1
CHEMBL1466632,2.97,Cc1ccc(NC(=O)CSC2=NN3CCCC(=O)N=C3S2)c(C)c1
CHEMBL1444294,4.19,Cc1nc([N+](=O)[O-])c(Sc2nc3ccccc3n2C)n1Cc1ccccc1
CHEMBL1476313,4.3,COC(=O)COc1ccc(-c2nnc(Nc3ccc(O)cc3)c3ccccc23)cc1
CHEMBL1365618,2.09,O=c1nc2n(c(O)c1C(c1ccc(O)cc1)c1c(O)nc3n(c1=O)CCCS3)CCCS2
CHEMBL1377931,3.62,COc1ccccc1-n1c(C)c2c(OC)cccc(=O)c2c1C
CHEMBL1545105,3.04,O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1cccc([N+](=O)[O-])c1
CHEMBL1503874,2.9,Br.C=CCn1c(=N)n(CC(=O)c2cccc([N+](=O)[O-])c2)c2ccccc21
CHEMBL1965579,3.7,O=C(N/N=C/c1cn(-c2ccccc2)nc1-c1cccnc1)c1ccccc1
CHEMBL1454637,1.84,CCOc1ccc(NC(=O)CSC(N)=O)cc1
CHEMBL1496062,3.74,CCOc1ccccc1OCc1nn2c(COc3ccccc3)nnc2s1
CHEMBL1348861,2.29,COc1ccc(N2CCN(c3ncccc3C#N)CC2)cc1
CHEMBL1595644,5.62,COc1ccc2c(c1)-c1c(sn(-c3ccc(OC)c(OC)c3)c1=S)C(C)(C)N2
CHEMBL1332626,2.62,Cc1ccc(-n2nc3cc(C)c(N)cc3n2)cc1
CHEMBL1584415,3.78,CC(C)COc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
CHEMBL1371504,3.79,CC(C)Oc1ccc(C(=O)Nc2ccc(N(C)C)cc2)cc1
CHEMBL1388763,1.8,CCCS(=O)(=O)N1CCc2cc(OC)c(OC)cc2C1
CHEMBL1405599,3.33,COc1cccc(NC(=O)Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3oc4ccccc4c32)c1
CHEMBL1545584,5.53,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2
CHEMBL1577182,4.08,CCc1cc2cc(C)cc(C)c2nc1SCC(=O)N1CCN(C(=O)c2ccco2)CC1
CHEMBL1348852,4.99,Cc1cc(-c2csc(NC(=O)c3ccc(C#N)cc3)n2)c(C)n1Cc1ccco1
CHEMBL1577188,3.2,CN(c1nc(-c2ccc(Br)cc2)cs1)C1CCS(=O)(=O)C1
CHEMBL1411278,2.63,CN1C2C=C3C(C#N)=C(N)C(C#N)(C#N)[C@@H](c4ccsc4)[C@@H]3C1CC2
CHEMBL1514624,5.33,CCOC(=O)c1cnc2c(ccc3ccccc32)c1Nc1ccc(OC)c(OC)c1
CHEMBL1477884,3.41,CC1(C)Cc2c(sc3nnn(Cc4ccc(Cl)cc4)c(=O)c23)CO1
CHEMBL1340472,2.33,O=[N+]([O-])c1cc2c(cc1Br)CCN2
CHEMBL1419975,3.39,CC(=O)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
CHEMBL1556291,2.81,CCOC(=O)c1ccc(NC(=O)c2cnc(N3CCCC3)nc2C)cc1
CHEMBL1517116,4.87,Cc1cc(NS(=O)(=O)c2ccc(NC(NC(=O)C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc2)no1
CHEMBL1419987,1.0,O=C(/C=C/c1ccc(S(=O)(=O)N2CCOCC2)cc1)NC(=S)NCCCn1ccnc1
CHEMBL1458841,4.82,Brc1ccc(-c2noc(COc3ccc4ccccc4c3)n2)o1
CHEMBL1576271,2.88,CCc1c(C)sc(NC(=O)c2ccccc2[N+](=O)[O-])c1C(N)=O
CHEMBL1380396,3.7,CCCOc1ccc(-c2nc(C#N)c(NCCCn3ccnc3)o2)cc1
CHEMBL1354703,3.24,O=C1CCCC1C(O)c1ccc2ccccc2c1
CHEMBL1576301,3.03,O=C(C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1)N1CCn2c1nc1ccccc12
CHEMBL1517390,4.42,O=c1oc2c(CN3CCCCCC3)c(O)ccc2cc1-c1nc2ccccc2[nH]1
CHEMBL1449256,3.94,CCn1c2ccccc2c2nnc(N3CCN(c4cccc(C)c4C)CC3)nc21
CHEMBL3199686,2.14,Cc1ccc(/C=N/N2CCN(c3ccccn3)CC2)o1
CHEMBL48310,1.88,CC(C)c1cccc(=O)c(O)c1
CHEMBL1576330,4.51,O=C(OCC#CCSc1nnc(-c2ccc(Br)cc2)o1)c1cccs1
CHEMBL1420564,3.14,CCCOc1ccc(-c2nc(C#N)c(N3CCN(CC)CC3)o2)cc1
CHEMBL3192280,4.25,COCC/N=C1/Sc2nc3ccc(C)cc3cc2CN1Cc1ccco1
CHEMBL1567375,3.35,CCc1ccc(C(=O)COC(=O)c2cccs2)cc1
CHEMBL1420519,5.66,CC1CCCN(c2nc(-c3cccnc3)nc3scc(-c4ccccc4)c23)C1
CHEMBL1380985,3.66,CCOc1ccc(OCC)c(NC(=O)CN(C)S(=O)(=O)c2ccc3nc(C)sc3c2)c1
CHEMBL1420529,3.75,CCN(C(=O)CCc1nc(-c2ccc(OC)cc2)no1)c1cc(OC)ccc1OC
CHEMBL3192606,2.94,O=[N+]([O-])c1cccc(/C=N/n2c(S)nnc2COc2ccccc2)c1
CHEMBL1987092,2.5,N#Cc1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)/c1=N/C(=O)c1ccco1
CHEMBL1498844,2.42,Oc1ccc(C2=NN=C(NCc3ccc4c(c3)OCO4)SC2)c(O)c1
CHEMBL1439169,3.65,COC(=O)c1cnn2c(C)c(Cc3c(C)cc(C)cc3C)c(C)nc12
CHEMBL1439182,4.23,CCC(CC)Nc1ccc(C(CC(N)=O)NC(=O)Cc2ccc(Br)cc2)cc1[N+](=O)[O-]
CHEMBL3212241,3.43,O=C(O)CCC(=O)NCCn1c(-c2ccccc2)cs/c1=N\c1ccccc1
CHEMBL465158,2.76,C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC/C=C(\C)CC[C@@H]12
CHEMBL1459394,4.46,O=C(CCCN1C(=O)/C(=C\c2cccc(Br)c2)SC1=S)Nc1cccnc1
CHEMBL1325680,,CN(C)C=O.COc1ccc(-n2c(=S)[nH]c3cc(C(=O)NCc4ccco4)ccc3c2=O)cc1OC
CHEMBL1495729,4.34,CCc1ccccc1NC(=O)CN(C)C(=O)CSc1nnc(Nc2cccc(C)c2)s1
CHEMBL1545313,4.01,Cc1ccc(C2=NN=C(c3ccccc3)c3ncccc3N2)cc1
CHEMBL1521799,2.86,COc1ccc(Br)c(C(=O)Nc2cc3c(cc2N2CCCC2)n(C)c(=O)c(=O)n3C)c1
CHEMBL1612556,4.92,COc1cc(NC(=O)c2cccs2)c(OC)cc1NC(=O)CCC(=O)Nc1ccc2ncccc2c1
CHEMBL1456479,2.94,COc1ccccc1NC(=O)C(=O)NCC(c1cccnc1)N1CCc2ccccc2C1
CHEMBL1359157,6.64,CCC[C@@H]1C[C@@]1(CCC)[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccc(C(=O)OC)cc1
