Molecule ChEMBL ID,AlogP,Smiles
CHEMBL590691,2.36,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1
CHEMBL1577005,2.57,Cn1cccc1/C=C1\SC(=S)N(NC(=O)c2ccccc2)C1=O
CHEMBL1471965,4.71,CN(C)c1ccc(/C=C/C=C2/SC(=S)N(c3ccccc3)C2=O)cc1
CHEMBL1472080,2.96,CCN(CC)c1ccc2cc(C(=N)NNC(=O)c3cccs3)c(=O)oc2c1
CHEMBL1311453,5.28,CCN=c1ccc(Br)cc(C(=O)/C=C/c2c(Cl)cccc2Cl)c1O
CHEMBL1453846,1.84,Cc1ccc(C2=NN=C(NC(=O)CSc3nncn3C)SC2)cc1
CHEMBL1598101,5.96,Nc1nc(-c2ccccc2)c(N=Nc2cccc3ccccc23)s1
CHEMBL1503190,2.74,CCN(CC)CCNc1cc(C)nc2c1C(=O)C(=O)C=C2N1CCCCC1
CHEMBL1454269,3.4,CCOc1ccccc1CNc1ccc(O)cc1
CHEMBL1463930,2.12,COc1ccc(OC)c(/C=C/C(=O)N2C(=O)c3cccc(N)c3C2=O)c1
CHEMBL1560229,3.9,CCn1c2ccccc2c2cc(C3C(C#N)=C(N)Oc4[nH]nc(COC)c43)ccc21
CHEMBL3189471,3.44,COc1cc(/C=N/n2cc(-c3ccccc3)nc2S)cc(OC)c1O
CHEMBL1345941,5.37,O=C(C1=C[C@@H]2[C@H]3C(=O)N(c4ccc(Cl)cc4)C(=O)[C@H]3[C@@H](C(=O)c3ccc(Cl)cc3)N2C=C1)c1ccccc1
CHEMBL3192451,3.79,COc1ccc(/C(C)=N/Nc2nc3ccccc3nc2C)cc1OC
CHEMBL1507701,3.59,CC(C)(C)C(=O)[C@@H]1[C@@H]2C(=O)N(c3ccc4c(c3)OCCO4)C(=O)[C@@H]2C2c3ccccc3C=CN21
CHEMBL1507702,4.42,CCOc1ccc(CNc2cccc(SC)c2)cc1.O=C(O)C(=O)O
CHEMBL1589300,3.95,CCCSC1=N/C(=C\C=C\c2ccco2)C(=O)S1
CHEMBL1970597,3.82,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1sc2ccccc2c1Cl
CHEMBL3190976,2.64,CC1=C/C(=N/c2c(C)n(C)n(-c3ccccc3)c2=O)C=CC1=O
CHEMBL3192720,3.38,O=C1c2ccc([N+](=O)[O-])cc2NC(c2ccco2)N1/N=C/c1ccco1
CHEMBL1076555,4.91,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1
CHEMBL1405279,4.97,C[N+]1=C(/C=C/Nc2ccccc2Cl)C(C)(C)c2ccccc21.[I-]
CHEMBL1388182,3.3,NSc1nc(N)c2nc(-c3ccccc3)c(-c3ccccc3)nc2n1
CHEMBL3145383,3.14,Cc1[nH]n(C(N)=S)c(=O)c1/N=N/c1cc(-c2ccc(Br)cc2)[nH]n1
CHEMBL1562029,4.45,Cc1ccc(C(=O)NNc2c3ccccc3nc3ccccc23)cc1
CHEMBL1466953,4.25,CCC1=Nc2ccccc2N=C2CCCC(O)=C12.Cl
CHEMBL1096009,-2.08,O=C1NC(=O)C(=O)C(=O)N1
CHEMBL1467133,5.1,CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
CHEMBL1707406,2.58,OCc1ccccc1/N=c1\ssnc1Cl
CHEMBL3198370,4.23,N#Cc1c(/N=C/c2ccco2)sc2c1CCCCC2
CHEMBL1597074,5.27,CCOc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2
CHEMBL3191778,3.75,Oc1c(/C=N/c2cccnc2)sc2ccccc12
CHEMBL1452621,4.68,S=C(Nc1ccc2c[nH]nc2c1)Nc1ccc(Cl)cc1Cl
CHEMBL1519862,4.41,Cc1cc(C(=O)Nc2ccc(N3CCCC3)c(Cl)c2)ccc1[N+](=O)[O-]
CHEMBL1336947,6.14,COc1ccc(C(=O)Nc2ccc3nc4c(c(Nc5ccccc5OC)c3c2)CCCC4)c(OC)c1
CHEMBL1443120,1.38,CCN(CC)c1ccc(/C=C2\C(=O)NC(=S)N(C)C2=O)o1
CHEMBL1349474,4.38,COc1ccc(C(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)cc1
CHEMBL1403657,3.69,CCN(CC)c1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-]
CHEMBL3192133,3.46,Cc1sc2ncnc(N/N=C/c3ccc(O)cc3)c2c1C
CHEMBL1364752,4.8,Cc1cccc(C(=O)Oc2csc(=S)n2C(=O)c2cccc(C)c2)c1
CHEMBL1336922,3.56,COc1cc(/C=C(\C#N)c2nc3cc(C)ccc3[nH]2)cc([N+](=O)[O-])c1O
CHEMBL1583010,3.89,COc1ccc(Nc2nc(-c3ccc4c(c3)NC(=O)CO4)cs2)cc1
CHEMBL3209159,5.01,Brc1ccc(-c2ccc(/C=N/Nc3nncc(-c4ccccc4)n3)o2)cc1
CHEMBL1513686,2.73,COc1ccc2c(c1)OC1(O)COc3cc(OC)c(OC)cc3C1=C2
CHEMBL1369836,2.79,COc1ccc(-c2csc(-c3[nH]cnc3N)n2)cc1
CHEMBL1432046,6.58,O=C(Nc1ccc(Oc2ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc2)cc1)Nc1ccc([N+](=O)[O-])cc1
CHEMBL1310221,3.09,CCOC(=O)C1=C(c2ccc(OC)cc2)C(=O)c2ccccc2C1=O
CHEMBL1554829,2.55,O=c1c(O)c(Br)ccc2c(Br)c(O)c(O)c(O)c12
CHEMBL6246,1.31,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
CHEMBL1707275,2.36,CCOc1ccccc1/C=c1\sc2nc(-c3ccco3)nn2c1=O
CHEMBL1447044,3.21,CCN(CC)S(=O)(=O)c1ccc(/C=C/C(=O)Nc2ccc(N3CCOCC3)cc2)cc1
CHEMBL3211121,5.05,Oc1c(Cl)cc(Cl)cc1/C=N/c1ccccc1N1CCCC1
CHEMBL1583964,4.59,CCCN(CCC)C(=O)c1cc([N+](=O)[O-])cc2c1-c1ccc([N+](=O)[O-])cc1C2=C(C#N)C#N
CHEMBL1352607,3.33,CN1/C(=C\C=C2/SC(=S)NC2=O)C(C)(C)c2ccccc21
CHEMBL1311556,3.64,Oc1cc(O)c2sc(Nc3ccc(Cl)c(F)c3)nc2n1
CHEMBL1448573,5.25,Fc1cccc(NC(S)=NNc2c3ccccc3nc3ccccc23)c1
CHEMBL1419472,3.3,Cc1ccccc1OCCCN1C(=O)C(=O)c2cccc(C)c21
CHEMBL3209733,4.52,CSc1ccccc1/N=C/c1nc(-c2ccccc2)oc1O
CHEMBL1570920,5.6,C=CCn1cccc(/C=C/C(=O)c2ccc(C(C)(C)C)cc2)c1=S
CHEMBL1528814,2.23,COc1cccc2c1NC(C(=O)O)C1CC=CC21
CHEMBL1975756,2.84,C/C(=N\NC(=O)c1cc(-c2cccc([N+](=O)[O-])c2)[nH]n1)c1ccccc1O
CHEMBL1571889,2.63,CC(C)CN(CC(C)C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1[N+](=O)[O-]
CHEMBL1397338,6.53,CCOc1ccccc1C(=O)Nc1ccc2nc3c(c(Nc4ccc(OC)c(OC)c4)c2c1)CCCC3
CHEMBL1541090,3.89,Nc1cccn2c(-c3ccc(Cl)c(Cl)c3)cnc12
CHEMBL3210364,4.56,COc1ccc2nc(/N=C/c3c(C)nn(-c4ccc(C)cc4)c3O)sc2c1
CHEMBL1492938,4.47,O=C1/C(=C\c2cccs2)N=C(c2cccs2)N1Nc1ccccc1
CHEMBL1514732,3.05,CCC(CC)C(=O)Nc1nnc(S(=O)(=O)N2c3ccccc3CC2C)s1
CHEMBL1459041,2.83,O=C(O)C1CCC(NSc2ccccc2[N+](=O)[O-])CC1
CHEMBL1368936,5.32,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2C(=O)Nc1ccccc1
CHEMBL1468945,1.75,CCc1ccc2c(c1)C(=NN(C)C(S)=NC)C(=O)N2
CHEMBL1424208,3.57,C=CCn1c(O)c(N=NC(=O)CNC(=O)/C=C/c2ccco2)c2ccccc21
CHEMBL3199860,4.32,C(=N/Nc1nc(-c2ccccc2)cs1)\c1cccs1
CHEMBL1550800,4.32,Cc1ccc(Nc2nc(-c3cccs3)cs2)nc1
CHEMBL1476895,1.79,COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4
CHEMBL1332390,3.34,CC(=O)N1/C(=C/c2ccc(N(C)C)cc2)C(=O)c2ccccc21
CHEMBL1904459,4.28,Cc1ccccc1C(=O)Nc1cccc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c1
CHEMBL1365725,3.62,COc1cccc(-n2c(C)c3c(OC)cccc(=O)c3c2C)c1
CHEMBL1535261,3.82,COc1ccc(C(=O)C2CCCN(C(=O)CCc3scnc3C)C2)c(C)c1
CHEMBL1417556,4.24,COc1cc(OC)c(C2CC(=O)N3CN(c4ccc(C)cc4)CSC3=C2C#N)cc1OC
CHEMBL3212364,2.42,Cc1c(NC(=S)N/N=C/c2cc([N+](=O)[O-])ccc2O)c(=O)n(-c2ccccc2)n1C
CHEMBL1568197,4.14,CC(C)Cn1cc(C(=O)NCc2cccs2)c2c3ccccc3n(C)c2c1=O
CHEMBL1329029,-0.21,O=C1C(O)=C(O)C(=O)C(O)=C1O
CHEMBL1319963,2.26,CCOC(=O)CC1C(=O)NCCN1c1nc2c(C)cccn2c(=O)c1/C=C1\SC(=S)N(C(C)CC)C1=O
CHEMBL1399588,5.19,CC1(OC(=O)C2CCCC2)C(=O)C=C2C=C(c3ccsc3)N(C3CCCCC3)C=C2C1=O
CHEMBL1368216,1.4,CC(=O)C(=NNc1ccc2c(c1)OCCO2)C(C)=O
CHEMBL1611573,3.78,Cc1ccc2sc(NNC(=O)c3cc(=O)c4ccccc4o3)nc2c1C
CHEMBL1417099,4.17,CN1C=C/C(=C\c2cc[n+](C)c3ccccc23)c2ccccc21.[I-]
CHEMBL1587786,3.54,O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(NCCCN2CCOCC2)c([N+](=O)[O-])c1
CHEMBL1514227,0.9,O=C1C=CC2(OCCCO2)C(Br)=C1CO
CHEMBL1468500,4.28,COC(=O)c1cc2c(-c3ccccc3)cc3ccccn3c-2c1C(=O)OC
CHEMBL1983142,3.44,COc1ccc(/C=N/n2cc(-c3ccccc3)nc2S)cc1O
CHEMBL3207456,4.59,CC(=O)Nc1sc(N/N=C/c2ccc(N(C)C)cc2)nc1-c1ccc(C)cc1
CHEMBL1584646,4.2,N#CC1=C(N)OC2=C(CCC/C2=C/c2ccoc2)C1c1ccoc1
CHEMBL1976507,2.77,O=C(O)c1ccc(N/N=C/c2ccc3nccnc3c2)cc1
CHEMBL1392052,1.98,CCOc1cccc2sc(NN)nc12
CHEMBL1553721,-0.83,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(OC[C@@H]3O[C@@H](O)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
CHEMBL51483,6.38,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
CHEMBL1565767,1.22,CN(C)Cc1cc(O)c(CN(C)C)cc1O
CHEMBL1993613,4.66,Cc1ccc(O)c(/N=C/c2cc(Cc3ccccc3)cc([N+](=O)[O-])c2O)c1
CHEMBL1430790,2.67,O=[N+]([O-])/C=C\c1ccc(N2CCCC2)c(F)c1
CHEMBL1550330,2.93,COc1ccc(-c2cn3cc([N+](=O)[O-])ccc3n2)cc1OC
CHEMBL1391475,5.08,CCN(Cc1ccccc1)c1ccc(N=Nc2nn(C)c(C)c2[N+](=O)[O-])cc1
CHEMBL1353493,3.11,[O-]/[N+](=C\c1ccncc1)c1ccc(Br)cc1
CHEMBL1432809,4.81,Cc1ccc(N2C(=O)NC(=O)/C(=C\c3c(-c4ccccc4)[nH]c4ccccc34)C2=O)cc1
CHEMBL3199268,4.4,Oc1c(Br)cc(Br)cc1/C=N/c1ccc2c(c1)OCO2
CHEMBL3189714,4.43,Cc1ccccc1NC1=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc2C1=O
CHEMBL1557727,2.5,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1
CHEMBL1484163,3.18,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c2ccccc2C1=O
CHEMBL1496482,2.03,COc1ccc(N2CCN(c3ccc(C(N)=O)cc3[N+](=O)[O-])CC2)cc1
CHEMBL76904,1.53,N#CC(C#N)=Cc1ccc(O)c(O)c1
CHEMBL1457413,3.89,O=C(/C=C\c1ccco1)Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1
CHEMBL1613504,3.22,O=C1C(NS(=O)(=O)c2ccccc2)=C(N2CCN(c3ccc(F)cc3)CC2)C(=O)c2ccccc21
CHEMBL1338985,3.66,Cc1cccc(CNc2cc(-c3ccoc3)ncn2)c1
CHEMBL4299068,,Cl.Cl[Te]1(Cl)OCCO1
CHEMBL1429637,4.99,CN(C)c1ccc(N=Nc2ccccc2C(=O)OCC(=O)N(C)c2ccccc2)cc1
CHEMBL1588411,2.24,Cc1nnc(Sc2cc(NCCCO)c([N+](=O)[O-])c3nonc23)s1
CHEMBL1431962,3.86,CC(=O)Sc1[nH]c(-c2ccccc2)nc1S(=O)(=O)c1ccc(C)cc1
CHEMBL286494,5.08,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65
CHEMBL1452735,1.75,O=C(Cn1cn[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c1)c1ccc([N+](=O)[O-])cc1.[Br-]
CHEMBL3190416,3.99,COc1cc(/C=N\Nc2nc(-c3cccs3)c(NC(C)=O)s2)ccc1O
CHEMBL1353033,3.78,O=C1NN(c2cccc(Br)c2)C(=O)/C1=C/c1ccc(-c2cc([N+](=O)[O-])ccc2O)o1
CHEMBL74926,3.67,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12
CHEMBL1392804,3.57,CC(/C=C1\SC(=S)N(NC(=O)c2ccncc2)C1=O)=C\c1ccccc1
CHEMBL1588552,3.18,Cc1ccc(NC(=O)c2ccc(NCCN)c([N+](=O)[O-])c2)cc1Cl
CHEMBL1609070,4.72,Oc1ccc(NCc2cccc(OCc3ccc(F)cc3)c2)cc1
CHEMBL1586308,2.82,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc2[nH]c(O)nc2c1
CHEMBL1587286,4.02,Fc1ccc(NC2=NN=C(c3cc(F)ccc3F)CS2)cc1
CHEMBL1507205,1.56,CCOc1ccc(N2Nc3[nH]nc(N)c3N2)cc1
CHEMBL1393008,3.46,CC(C)CC1=NN2C(=N)/C(=C\c3coc4ccccc4c3=O)C(=O)N=C2S1
CHEMBL1588753,3.31,S=C(Nc1ccc2nsnc2c1)NC1CCCCC1
CHEMBL1092115,3.07,CC1=CC(=NOC(=O)/C=C/c2ccccc2)C=C(C)C1=O
CHEMBL1588733,1.54,O=C1NC(=S)CN1c1ccccc1
CHEMBL1332035,3.73,Cn1cccc1-c1nc2cc(NC(=O)c3ccc([N+](=O)[O-])cc3)ccc2[nH]1
CHEMBL1524146,2.57,COc1ccc(S(=O)(=O)NC2=NC(=O)/C(=C\c3cc(OC)c(OC)cc3[N+](=O)[O-])S2)cc1
CHEMBL1389922,1.61,O=C(Nc1nc(=O)n(C(=O)C2CC2)s1)c1ccccc1
CHEMBL1429917,3.41,O=C(O)CCCCCN1C(=O)/C(=C/c2nc3ccccc3[nH]2)SC1=S
CHEMBL1350860,2.79,COc1ccc(-c2ccc(C(=S)N3CCN(C(C)=O)CC3)o2)cc1
CHEMBL1486063,6.79,COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@@]4(C)CC[C@@]3(C)C2C1
CHEMBL1391071,4.25,COc1c(OC(C)=O)ccc(/C=C/c2ccc3ccccc3n2)c1[N+](=O)[O-]
CHEMBL1524714,3.42,CCN(CC)c1ccc(N/C=C2/C(=O)NC(=O)N(c3ccccc3C)C2=O)cc1
CHEMBL1391248,3.61,O=C1NC(=O)N(CCC2=CCCCC2)C(=O)/C1=C\NNc1cccc2ccccc12
CHEMBL3208718,4.02,CC(/C=N/NC(=O)c1ccncc1)=C\c1ccc(C(C)C)cc1
CHEMBL1348393,3.46,O=[N+]([O-])c1ccc(NN=C(S)Nc2ccc(F)cc2)cc1
CHEMBL3196342,4.17,CCOC(=O)/C(=N\Nc1ccccc1[N+](=O)[O-])c1csc(Nc2ccccc2)n1
CHEMBL538104,-0.39,Cl.[NH-]c1c[n+](N2CCOCC2)no1
CHEMBL1312673,0.07,O=C1NC(=O)C(=Cc2cc3c(cc2[N+](=O)[O-])OCO3)C(=O)N1
CHEMBL1336467,3.22,CC1=CC(C)(C)N2C(=O)C(=O)c3cc(OC(=O)c4ccco4)cc1c32
CHEMBL1443651,2.33,COc1ccc(CN2C(=O)NC(=O)/C(=C/c3ccc([N+](=O)[O-])s3)C2=O)cc1
CHEMBL1585429,4.94,CCCc1nnc(Nc2c3ccccc3nc3ccccc23)s1
CHEMBL1347416,3.79,CC(=O)c1ccc(NC(S)=Nc2ccc3c[nH]nc3c2)cc1
CHEMBL1574943,5.81,COC(=O)/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C(=O)O
CHEMBL1526514,2.28,COc1ccccc1N1C(=O)CC(Nc2ccc(N3CCOCC3)cc2)C1=O
CHEMBL1423633,5.69,CCN1/C(=C/c2ccc3cc(C)ccc3[n+]2CC)Sc2cc(C)ccc21.[I-]
CHEMBL1330506,5.0,Cc1ccc(N2C(N)=C(C#N)C(c3cccs3)C3=C2CC(C)(C)CC3=O)cc1
CHEMBL1540701,3.32,CC(C)C(=O)Nc1ccc(NC(=S)NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL3190601,3.62,O=c1c2c(-c3ccccc3)csc2ncn1/N=C/c1cccc([N+](=O)[O-])c1O
CHEMBL1499111,4.67,O=C(O)CCCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2cccs2)SC1=S
CHEMBL1490080,4.04,Cc1ccc(NS(=O)(=O)c2ccc(N3CCN(c4ccc(O)cc4)CC3)c([N+](=O)[O-])c2)c(C)c1
CHEMBL1458674,2.37,N#C/C(=C\c1ccc(N2CCOCC2)o1)C(=O)Nc1ccc(O)cc1
CHEMBL1318998,5.19,Cc1ccc(S(=O)(=O)N(C(=O)c2ccncc2)c2ccc(OC(=O)c3ccncc3)c3ccccc23)cc1
CHEMBL1438084,3.36,COc1ccccc1/C=C1\SC(NNC(=O)c2cccc(Br)c2)=NC1=O
CHEMBL1516545,5.14,CC(=O)OC1CC2C(C)(C)C(O)C=C[C@@]2(C)C2CC[C@]3(C)C(=CC(=O)OC3c3ccoc3)[C@]12C
CHEMBL1369376,4.16,N#CC1=C(SCC(N)=O)N=C2C(=C(O)c3ccccc32)C1c1ccc(Cl)cc1
CHEMBL3197728,5.4,O=C(O)c1cc(-c2ccc(/C=N/Nc3ccc(Cl)cc3)o2)ccc1Cl
CHEMBL1477640,5.55,Cc1[nH]c(N=Nc2ccccc2)nc1N=Nc1ccccc1
CHEMBL337173,0.83,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21
CHEMBL2003973,3.13,CC(=O)CC1OC(O)=C(Br)/C1=N/Cc1ccccc1
CHEMBL1406758,4.27,N#C/C(=C/c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1)c1nc2ccccc2s1
CHEMBL1390878,1.48,CN1C(=O)C(N=Nc2ccccc2C(=O)O)N(C)C1=S
CHEMBL1313023,5.06,CC1(OC(=O)C2CCCC2)C(=O)C=C2C=C(c3ccsc3)N(Cc3ccccc3)C=C2C1=O
CHEMBL1373655,3.34,CC1=NN(c2cccc(C(=O)O)c2)C(=O)/C1=C\C=C\c1ccco1
CHEMBL1500890,2.32,O=C(CCSCCC(=O)NCc1ccco1)NCc1ccco1
CHEMBL1502192,3.13,Nc1ccc(-c2nc3ccc(N)cc3s2)cc1
CHEMBL1384172,5.52,c1coc(-c2nc(-c3ccco3)c(-c3ccco3)nc2-c2ccco2)c1
CHEMBL3194561,4.38,CCOc1cc(/C=N/Nc2nc(-c3cccs3)c(NC(C)=O)s2)ccc1O
CHEMBL3191141,3.99,CCN(CC)c1ccc(/C=N/Nc2ccc(C)cc2)c(O)c1.Cl
CHEMBL1500751,2.11,C/C(=C\C=C(C#N)C#N)c1cc(C#N)c(N)o1
CHEMBL1569650,3.37,Cc1ccc(O)c(C(=O)/C=C/c2ccc3c(c2)OCCO3)c1
CHEMBL1414562,4.5,CCOc1ccc(N2C(=O)CS/C2=C(\C(Cl)=C(Cl)Cl)[N+](=O)[O-])cc1
CHEMBL1475049,5.08,Cc1ccc(NC(=O)c2c(NC(=O)C(F)(F)F)sc3c2CCCCC3)cc1
CHEMBL1380069,4.45,O=C(OCC(=O)c1ccc([N+](=O)[O-])cc1)/C(=C/c1ccc(Cl)cc1)NC(=O)c1ccccc1
CHEMBL3212556,4.3,Cc1nn(-c2ccccc2)c(C)c1/C=N\N1CCN(c2ccc(Cl)cc2)CC1
CHEMBL1419943,4.44,O=C(c1cccnc1)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1ccccc1
CHEMBL1458840,4.08,CC(C)(C)c1cc(C(c2cccnc2)N2CCN(CCO)CC2)cc(C(C)(C)C)c1O
CHEMBL1375953,4.04,COc1cc(C(S)=NCc2ccccc2)cc(Br)c1O
CHEMBL1434332,3.91,Cc1ccc(S(=O)(=O)Nc2cc3c(cc2NCc2ccccc2)n(C)c(=O)n3C)c(C)c1
CHEMBL1498599,3.73,O=[N+]([O-])c1c(NCCCO)cc(Sc2ccc(Cl)cc2)c2nonc12
CHEMBL1329122,1.4,CS(=O)(=O)N(CC(=O)NCC1CCCO1)c1cccc(Cl)c1
CHEMBL1577193,0.63,CCOC(=O)C1=C(C)OC2(O)c3ccccc3C(=O)C12O
CHEMBL1965814,4.45,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1cc2ccccc2o1
CHEMBL1543029,4.25,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(Cl)cc2)o1)c1c(C)n[nH]c1O
CHEMBL1306132,3.43,COc1ccc(N=Nc2n(C)c3ccccc3[n+]2C)cc1.O=S(=O)([O-])c1ccccc1
CHEMBL1402040,5.06,Cc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1
CHEMBL1597042,2.09,O=C1NC(=O)N(Cc2ccco2)C(=O)/C1=C/C=C/c1ccco1
CHEMBL1990184,3.99,Oc1ccc2ccccc2c1/C=N/Nc1ccccc1
CHEMBL1574218,6.42,CCOc1cc(/C=C2\CCC/C(=C\c3cc(Cl)c(O)c(OCC)c3)C2=O)cc(Cl)c1O
CHEMBL3196596,3.55,CCOC(=O)C/C(C)=N\Nc1nc(-c2ccccc2)cs1
CHEMBL3198339,2.16,COc1ccc(-n2c(C)cc(/C=N/Nc3nnc(C)n3N)c2C)cc1.Cl
CHEMBL1964909,2.23,COc1cc(/C=N/NC(=O)c2cncc(Br)c2)cc([N+](=O)[O-])c1O
CHEMBL1509648,4.7,Cc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])c(NC(=O)/C=C/c3ccc(C)o3)c2)o1
CHEMBL1546791,4.83,CC1=Nc2ccccc2/C1=C\c1nc(-c2ccc(F)cc2)oc1O
CHEMBL1978577,0.66,CC1=C(C#N)C(=O)N(CCO)C(=O)/C1=N/Nc1ccccc1
CHEMBL1575652,3.47,O=C1C=CC(=Nc2nc(O)c(-c3c(O)[nH]c4ccccc34)s2)C=C1
CHEMBL1477588,3.59,Nc1nn2c(C(F)(F)F)cc(O)nc2c1N=Nc1cccc(F)c1
CHEMBL1594286,1.91,Cc1nc(C)c(C(=O)Nc2ncc([N+](=O)[O-])s2)o1
CHEMBL3196267,4.45,C/C(=N\c1ccc(O)cc1)c1sc2ccccc2c1O
CHEMBL1339868,3.04,O=[N+]([O-])c1ccccc1Nc1ccc(O)cc1
CHEMBL1976499,1.86,Cc1ccc(/C=c2\sc3nc(-c4ccco4)nn3c2=O)o1
CHEMBL1488442,5.26,O=c1c(N2CCN(c3cccc(C(F)(F)F)c3)CC2)csc2ccc(Cl)cc12
CHEMBL1576012,2.82,Cc1c(CBr)[n+]([O-])c2c([n+]1[O-])C(Br)CCC2Br
CHEMBL1349942,2.29,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(C)C(=O)N1CCN(CC)CC1.O=C(O)C(=O)O
CHEMBL1509676,3.55,COC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)cc1
CHEMBL3193844,2.71,Nc1c(Cl)ncnc1N/N=C/c1ccc2ccccc2n1
CHEMBL1565738,4.07,COc1cc([N+](=O)[O-])ccc1-c1ccc(C(=O)Nc2ccc(NC(C)=O)cc2)o1
CHEMBL1550366,2.34,NC1=CC(=O)c2cccc3cccc1c23
CHEMBL1570661,3.89,O=[N+]([O-])c1ccc(Nc2ccc3ccccc3c2)nc1
CHEMBL1476362,,C=CC1=C(C)C2=N/C1=C\C1=[N+]3[Zn-2][N+]4=C(/C=C5\N=C(/C=C\3C(CCC(=O)O)=C1C)C(CCC(=O)O)=C5C)C(C)=C(C=C)/C4=C/2
CHEMBL1587842,2.25,Cc1c(N=C2C=CC(=O)C=C2)c(=O)n(-c2ccccc2)n1C
CHEMBL1084478,4.03,COc1ccccc1/N=C/c1nc(-c2ccccc2)oc1OC(C)=O
CHEMBL305978,4.15,c1coc(-c2nc3ccccc3nc2-c2ccco2)c1
CHEMBL1198307,5.53,CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
CHEMBL1313660,4.06,CCC(=O)Nc1nc(C)c(-c2csc(Nc3ccccn3)n2)s1
CHEMBL1582199,3.15,Cc1c(N2C(=O)/C(=C\c3ccc(N(C)C)cc3)N(C)C2=S)c(=O)n(-c2ccccc2)n1C
CHEMBL222519,0.75,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12
CHEMBL3193060,4.75,Brc1ccc(-c2csc(N/N=C/c3ccc4c(c3)OCO4)n2)cc1
CHEMBL1986690,4.68,Oc1c(Br)cc(Br)cc1/C=N/Cc1ccc(F)cc1
CHEMBL1469207,6.0,O=C(CCCCCNC(=O)c1ccccc1)N=Nc1c(O)[nH]c2c(Br)cc(Br)cc12
CHEMBL1548506,2.64,CCc1ccc[n+](-c2[n-]c(=O)sc2C=NN=C(S)Nc2ccccc2)c1
CHEMBL1585003,3.94,Cc1cc(C)cc(OC(=O)C[S+]([O-])c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1
CHEMBL1584869,2.7,Cc1cccn2c(=O)c3cc(C(=O)NCCc4ccccc4)c(=N)n(CCCn4ccnc4)c3nc12
CHEMBL1348667,2.22,CC1=NN(C(N)=S)C(=O)C1N=Nc1ccc(C)cc1C
CHEMBL1331295,2.77,O=[N+]([O-])c1ccc(N2CCCC2)cc1NC1CC1
CHEMBL1219,2.99,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C
